Customer ID,First Name,Last Name,Date of Birth,Country,Education,Annual Income,Marital Status,Gender,Date of First Transaction,Exited,IsActiveMember,Account Balance,Current Account,Saving Account,Mortgage,Credit Score,Has Credit Card,Number of Complaints,Satisfaction Score
1004555,Madeline,Johnson,1983-02-02,USA,GCSE,71462.08,Married,Male,2001-02-28,Yes,No,3508.23,No,Yes,No,550,Yes,5,2.18
1004556,Christian,Hogan,1974-08-20,USA,Bachelor,123354.85,Single,Female,2018-07-15,No,No,237681.18,Yes,Yes,Yes,752,Yes,1,2.46
1004557,Laura,Thompson,1950-09-06,USA,Bachelor,135395.65,Married,Female,2002-07-12,No,No,131552.14,No,No,Yes,695,No,19,1.24
1004558,Brian,Potts,1951-02-13,USA,Bachelor,153959.71,Married,Male,2010-12-03,No,No,89849.76,No,Yes,No,794,Yes,13,3.27
1004559,Bobby,Holmes,1948-01-29,Canada,Master,186723.55,Single with Partner,Male,2006-06-04,No,Yes,140482.74,Yes,Yes,Yes,514,Yes,2,4.04
1004560,Tanya,Richardson,1963-02-14,Canada,GCSE,70048.05,Single with Partner,Male,2008-06-01,Yes,No,179060.23,Yes,Yes,No,549,Yes,8,2.68
1004561,James,Morgan,1970-04-29,Germany,Master,166909.0,Single with Partner,Female,2014-09-30,No,No,68610.46,No,Yes,No,545,No,2,4.78
1004562,Carolyn,Lee,1989-11-09,UK,GCSE,107880.36,Single with Partner,Female,2009-06-25,Yes,No,73064.46,No,No,Yes,691,No,7,1.55
1004563,Amanda,Crawford,1964-03-11,Germany,Bachelor,144705.51,Single with Partner,Female,2019-11-13,No,No,117256.94,Yes,Yes,No,582,No,14,4.56
1004564,Jacob,Hill,1964-10-17,UK,Master,176055.95,Single with Partner,Female,2005-10-22,No,Yes,167614.71,Yes,No,Yes,583,No,4,1.09
1004565,Sandra,Riley,1958-10-04,UK,Bachelor,188933.38,Married,Male,2007-12-05,No,Yes,176710.04,Yes,Yes,No,691,No,5,4.65
1004566,Anna,Rose,1953-01-18,Germany,GCSE,43451.11,Married,Male,2019-11-29,No,Yes,81284.54,No,Yes,No,727,No,14,2.22
1004567,Rebecca,Gray,1991-07-08,UK,Doctorate,148518.25,Married,Male,2001-11-16,Yes,No,80893.89,Yes,Yes,No,753,No,20,1.44
1004568,Katrina,Lambert,1968-01-10,UK,Doctorate,198384.81,Single with Partner,Male,2017-11-07,Yes,No,121982.34,No,Yes,No,705,Yes,11,4.96
1004569,Jennifer,Vargas,1957-08-15,UK,Master,198657.49,Divorced,Female,2021-01-16,No,Yes,135663.66,Yes,Yes,No,530,No,19,3.98
1004570,William,Crane,1962-05-02,Germany,Bachelor,137858.39,Married,Female,2005-08-29,Yes,No,162493.77,No,No,No,531,Yes,2,3.12
1004571,Alexa,Higgins,1999-09-22,USA,GCSE,30378.8,Divorced,Female,2013-04-11,No,Yes,154580.34,No,No,Yes,431,Yes,5,2.57
1004572,Megan,Pearson,1988-04-10,USA,Doctorate,141673.73,Single,Male,2002-01-14,No,No,93380.46,No,No,No,674,Yes,16,2.02
1004573,William,Merritt,1974-04-27,UK,Bachelor,151818.56,Single with Partner,Male,2005-05-03,No,No,74502.94,No,No,No,765,Yes,19,3.39
1004574,Annette,Hamilton,1958-10-23,Germany,Master,155280.45,Single with Partner,Female,2022-07-12,No,Yes,77257.13,No,No,No,590,Yes,1,2.8
1004575,Bruce,Hale,1989-03-07,Germany,Bachelor,169504.5,Single with Partner,Male,2019-04-09,No,Yes,161492.1,No,Yes,No,670,No,4,3.03
1004576,Craig,Miller,1997-03-21,UK,Bachelor,191960.22,Divorced,Male,2004-06-09,No,Yes,108513.63,Yes,Yes,Yes,672,No,1,2.85
1004577,Melinda,Holmes,1959-01-24,USA,Doctorate,146427.84,Married,Male,2015-04-10,Yes,No,33933.6,No,No,No,764,Yes,1,3.57
1004578,Pedro,Durham,1982-07-02,UK,Bachelor,187998.76,Married,Male,2010-12-18,Yes,No,1878.4,Yes,No,No,662,No,5,4.7
1004579,Dave,Haley,1972-06-25,Canada,GCSE,32973.98,Single,Female,2022-08-17,No,Yes,7807.47,Yes,No,No,418,No,4,4.81
1004580,Paul,Arellano,1995-07-23,USA,GCSE,28019.97,Married,Male,2023-06-21,No,Yes,216932.08,Yes,Yes,No,653,No,9,4.34
1004581,Joseph,Davis,2000-05-16,Canada,Bachelor,160323.61,Divorced,Female,2004-06-02,No,Yes,114673.67,Yes,No,Yes,787,Yes,7,2.07
1004582,Matthew,Scott,1953-04-28,UK,GCSE,29727.57,Single,Female,2010-07-20,No,Yes,164493.83,No,Yes,No,373,No,9,1.99
1004583,Joshua,Sampson,1954-09-11,Germany,Bachelor,151399.18,Married,Male,2000-01-28,Yes,No,232287.76,Yes,No,Yes,672,Yes,2,3.31
1004584,Jennifer,Jacobs,2003-05-01,Germany,Bachelor,191742.25,Single with Partner,Female,2017-03-16,Yes,No,31919.45,Yes,No,No,527,Yes,3,4.9
1004585,Lucas,Myers,1990-02-02,USA,Master,139318.64,Single,Male,2006-03-01,No,No,112124.93,No,Yes,No,479,No,7,3.21
1004586,Michelle,Kramer,1950-05-24,Canada,Bachelor,176478.06,Single,Male,2021-08-18,No,Yes,134951.22,No,No,Yes,544,No,13,1.45
1004587,Jennifer,Cross,1991-06-13,UK,Doctorate,144189.23,Married,Female,2021-07-30,No,Yes,210447.11,Yes,Yes,Yes,673,No,3,4.46
1004588,Philip,Sanford,1960-01-19,UK,GCSE,28312.33,Married,Male,2013-09-13,Yes,No,248432.12,Yes,No,No,637,Yes,11,3.99
1004589,Ryan,Morgan,2002-11-29,USA,Bachelor,164535.25,Single,Male,2018-08-17,Yes,No,178034.95,No,No,No,667,Yes,19,1.96
1004590,Scott,Matthews,1989-08-12,Germany,GCSE,104145.94,Single,Male,2005-01-21,No,No,160601.79,Yes,No,No,588,No,19,3.52
1004591,Emma,Walker,1948-02-06,USA,Master,152757.48,Single,Male,2007-06-08,No,Yes,230110.01,No,No,No,826,Yes,5,1.9
1004592,Scott,Sullivan,1982-02-19,UK,Doctorate,169383.51,Single with Partner,Male,2021-03-03,No,Yes,209410.28,No,No,No,535,Yes,13,2.7
1004593,Robert,Sanchez,1996-10-11,USA,Master,192001.89,Single with Partner,Male,2011-09-28,Yes,No,216315.02,Yes,Yes,No,727,No,11,1.95
1004594,Sierra,Hernandez,1984-01-21,UK,Bachelor,183175.56,Single with Partner,Male,2014-03-04,No,No,1075.35,Yes,No,Yes,846,No,16,3.39
1004595,Shelby,Hodge,1994-03-25,USA,Bachelor,135510.11,Married,Female,2003-03-22,No,No,128802.25,Yes,No,Yes,357,Yes,19,2.21
1004596,Bobby,Clarke,1974-03-25,USA,Master,178670.72,Divorced,Male,2013-10-13,No,Yes,195769.05,Yes,Yes,No,458,No,2,1.67
1004597,Alexandra,Palmer,1956-01-04,Germany,Doctorate,160151.44,Single with Partner,Male,2006-09-20,No,Yes,45691.7,No,Yes,Yes,331,No,8,1.24
1004598,Ryan,Long,1981-06-22,UK,Doctorate,179677.34,Divorced,Male,2020-05-20,No,No,187962.49,No,No,No,407,No,15,3.53
1004599,Diane,Bray,1980-05-23,USA,Bachelor,159561.24,Married,Female,2015-07-09,Yes,No,2686.37,No,No,No,790,Yes,9,3.39
1004600,Brian,Mason,1947-12-10,UK,Doctorate,130236.65,Single with Partner,Female,2015-09-09,Yes,No,143961.61,No,No,Yes,661,Yes,8,1.78
1004601,Robert,Landry,1956-07-18,UK,GCSE,78711.31,Single with Partner,Female,2006-12-02,Yes,No,212891.5,No,No,No,527,No,16,1.01
1004602,Monica,Johns,1957-06-09,Germany,GCSE,71244.86,Married,Female,2002-11-23,No,No,108064.55,Yes,Yes,No,346,No,1,1.54
1004603,Michael,Howard,2005-07-11,Canada,GCSE,73720.49,Single,Male,2017-03-21,Yes,No,184967.35,Yes,No,Yes,750,Yes,1,2.22
1004604,Kevin,Miranda,2005-06-10,UK,GCSE,108374.64,Single with Partner,Male,2009-09-08,No,No,132787.51,Yes,No,No,796,Yes,1,3.09
1004605,Robert,Cardenas,1988-05-18,Germany,Master,191586.96,Single,Male,2012-02-05,No,Yes,161963.83,No,No,Yes,307,No,15,4.54
1004606,Robert,Leonard,1975-05-31,Germany,Master,156282.97,Married,Female,2001-03-20,No,Yes,129360.31,Yes,No,No,460,No,20,1.84
1004607,Abigail,Mccarthy,1998-02-18,Germany,Master,156458.56,Married,Male,2006-06-16,Yes,No,119168.85,No,No,No,530,Yes,0,1.86
1004608,Anthony,Robbins,1953-01-11,UK,Master,161214.96,Single with Partner,Female,2006-12-24,No,No,210469.99,Yes,No,Yes,638,No,7,4.38
1004609,Tammy,Walker,1969-12-01,Canada,Bachelor,161567.14,Divorced,Female,2008-05-28,No,No,23548.7,No,Yes,No,526,Yes,6,3.03
1004610,Angela,Scott,1979-11-23,UK,Master,196030.97,Married,Female,2001-05-10,No,No,146328.96,Yes,No,Yes,325,No,9,3.77
1004611,Mark,Taylor,1962-01-01,UK,Bachelor,171952.04,Single with Partner,Female,2005-03-03,No,Yes,29056.7,No,Yes,Yes,663,No,11,2.39
1004612,Jennifer,Herrera,1993-12-30,UK,Master,142196.56,Married,Female,2018-02-09,No,No,140876.85,Yes,No,No,742,No,4,4.36
1004613,Melissa,Chan,1992-09-01,USA,Master,162522.94,Single with Partner,Male,2010-11-27,Yes,No,240913.57,Yes,Yes,Yes,657,Yes,13,2.8
1004614,Ronald,Mckinney,1993-07-23,UK,Master,170177.89,Married,Male,2009-06-30,No,Yes,14651.63,No,No,No,818,No,16,4.61
1004615,Brittany,Perry,2001-01-02,UK,Bachelor,171181.74,Single with Partner,Male,2021-02-01,No,Yes,105732.9,No,No,Yes,561,Yes,2,2.6
1004616,Mallory,Finley,1950-07-06,UK,Doctorate,166820.34,Married,Male,2012-12-27,Yes,No,200572.01,No,No,No,397,No,20,4.23
1004617,Peter,Foster,2006-02-14,Germany,GCSE,41062.67,Married,Female,2003-01-09,No,No,92675.02,No,Yes,No,804,No,11,1.22
1004618,Tammy,Cruz,2001-02-28,Germany,Bachelor,122687.46,Married,Male,2016-01-24,No,Yes,130270.57,No,No,Yes,616,Yes,15,3.73
1004619,Timothy,Lopez,1958-07-21,UK,Master,147027.44,Single with Partner,Female,2019-05-16,No,Yes,29031.07,Yes,No,No,542,No,14,1.57
1004620,Kelsey,Hammond,1969-09-13,Germany,Bachelor,154201.77,Divorced,Female,2016-11-20,No,Yes,56079.09,No,No,Yes,315,Yes,4,4.59
1004621,Alexandra,Werner,1992-11-27,Germany,Doctorate,124944.34,Married,Female,2008-09-16,No,No,171731.73,Yes,No,Yes,825,No,12,4.86
1004622,Joshua,Schneider,1963-08-07,Germany,Bachelor,185197.39,Married,Male,2019-08-09,Yes,No,207215.45,No,Yes,Yes,420,No,8,2.29
1004623,Melissa,Mitchell,1952-05-30,UK,Bachelor,147526.2,Single with Partner,Male,2012-12-13,Yes,No,161755.5,No,Yes,Yes,690,Yes,2,3.25
1004624,Amanda,Clark,1960-03-08,USA,Doctorate,193090.62,Single with Partner,Male,2007-08-22,No,No,209295.45,No,Yes,No,586,No,4,2.6
1004625,Cristian,Kelly,1968-04-18,Canada,Bachelor,132352.81,Married,Female,2004-10-05,No,No,151572.1,No,No,Yes,840,No,1,3.45
1004626,John,Miller,1995-07-12,USA,Bachelor,124554.8,Single,Male,2002-11-11,Yes,No,202627.97,Yes,No,Yes,742,Yes,1,2.42
1004627,Laura,Marquez,1953-04-11,UK,Bachelor,158585.29,Married,Male,2023-04-13,Yes,No,245728.55,No,Yes,No,763,Yes,20,4.28
1004628,Joseph,Johnson,1976-01-15,USA,GCSE,42156.42,Married,Male,2004-07-30,No,Yes,21073.05,Yes,Yes,No,541,No,12,1.13
1004629,Dave,Abbott,2004-09-09,USA,Master,194991.94,Married,Male,2017-11-15,No,Yes,120120.55,Yes,No,Yes,711,Yes,13,3.97
1004630,Ashley,Lee,1961-07-20,USA,GCSE,24989.13,Single,Male,2015-08-16,No,No,47797.21,No,No,Yes,809,Yes,17,1.06
1004631,Joseph,Gonzalez,1963-07-02,UK,Master,153009.57,Single,Female,2000-01-10,Yes,No,116521.05,Yes,Yes,Yes,537,No,12,4.85
1004632,Michael,Hill,1948-01-26,UK,Master,194139.82,Single with Partner,Female,2018-06-24,No,No,125096.85,No,No,No,817,Yes,2,1.16
1004633,Kevin,Brooks,1944-11-05,Germany,GCSE,60904.15,Divorced,Female,2015-01-31,Yes,No,155631.55,Yes,No,Yes,433,No,2,4.18
1004634,Phillip,Marquez,1957-03-16,Germany,Master,127448.74,Divorced,Male,2005-10-04,No,Yes,110048.78,Yes,Yes,Yes,582,Yes,12,3.8
1004635,Robert,Henry,1998-05-29,UK,Bachelor,144231.6,Single with Partner,Male,2001-05-18,No,Yes,81448.22,Yes,Yes,No,397,No,13,4.44
1004636,Jennifer,White,1945-10-30,Canada,GCSE,71809.0,Single with Partner,Female,2012-02-07,No,Yes,11174.81,Yes,Yes,No,377,Yes,17,1.51
1004637,Robin,Alvarez,2005-09-25,UK,GCSE,41774.56,Married,Female,2012-02-20,Yes,No,9084.47,No,Yes,No,316,Yes,3,2.42
1004638,Nathaniel,Hardy,1957-02-06,USA,Bachelor,157324.94,Single with Partner,Male,2015-11-08,No,No,44082.08,Yes,Yes,No,668,Yes,11,1.34
1004639,Adam,Evans,1968-05-25,Germany,Master,186907.46,Single,Female,2022-10-29,No,No,112467.01,Yes,No,No,617,Yes,6,2.15
1004640,Jason,Campbell,1962-03-04,Germany,Master,189809.44,Single with Partner,Female,2000-12-08,No,No,104612.0,No,No,Yes,621,No,4,3.44
1004641,Matthew,Chapman,1994-08-09,Canada,Bachelor,123940.86,Divorced,Male,2018-04-13,No,Yes,47997.6,Yes,No,Yes,576,Yes,2,4.88
1004642,Linda,Chandler,2005-01-26,UK,Master,132872.27,Single with Partner,Male,2020-09-07,Yes,No,205655.96,Yes,No,No,647,No,7,2.02
1004643,Melissa,May,1986-11-05,Germany,Master,142023.21,Married,Male,2017-05-24,No,No,170999.91,No,No,No,543,No,3,2.36
1004644,Jason,Bentley,1945-08-09,UK,Master,167589.27,Single with Partner,Female,2011-06-12,No,Yes,86053.98,Yes,No,No,746,No,2,2.63
1004645,Phillip,Underwood,1985-11-22,Germany,Master,148879.58,Divorced,Male,2014-11-26,No,No,199323.1,Yes,Yes,Yes,847,No,7,1.12
1004646,Andrew,Smith,1945-07-30,Germany,Bachelor,187523.27,Single,Female,2019-12-09,No,Yes,247315.78,No,No,Yes,472,Yes,5,3.75
1004647,Sheryl,Mitchell,1990-06-08,USA,Doctorate,177333.75,Single with Partner,Female,2001-01-29,No,Yes,61562.59,Yes,Yes,Yes,408,Yes,6,1.51
1004648,Christopher,Thomas,1984-01-30,UK,Master,128036.48,Married,Male,2007-06-19,No,Yes,90902.44,No,No,Yes,519,Yes,13,4.51
1004649,Lisa,Mathews,1976-07-12,Germany,Master,169964.6,Single with Partner,Female,2004-06-19,Yes,No,248227.4,No,No,No,703,No,16,2.66
1004650,Kimberly,Santiago,1987-09-12,UK,Bachelor,129041.01,Single,Male,2021-09-09,Yes,No,34815.49,No,Yes,No,331,Yes,9,4.5
1004651,Brian,Christensen,1951-12-26,UK,GCSE,48483.42,Single,Female,2001-01-22,No,Yes,19666.07,Yes,Yes,Yes,702,Yes,11,3.94
1004652,Tiffany,Obrien,1986-07-12,Germany,Bachelor,134229.65,Single with Partner,Female,2015-05-29,No,Yes,130439.39,No,Yes,No,516,Yes,5,4.12
1004653,Joan,Sims,1959-07-17,USA,Bachelor,133844.96,Single,Female,2021-04-02,Yes,No,117319.9,Yes,Yes,Yes,793,Yes,2,2.5
1004654,John,Price,1971-01-20,Germany,Master,169311.64,Single,Male,2008-08-31,No,No,19940.87,Yes,Yes,No,835,Yes,6,4.25
1004655,Charles,Serrano,1971-07-10,UK,Bachelor,165088.39,Married,Male,2007-05-10,Yes,No,72792.99,No,No,No,639,No,2,3.24
1004656,Debra,Brown,1991-10-25,UK,Master,134082.25,Single with Partner,Female,2015-02-03,No,No,104966.59,No,No,No,751,No,1,1.68
1004657,Daniel,Floyd,2004-09-13,Germany,Master,199213.82,Married,Male,2018-02-26,Yes,No,205623.52,No,Yes,Yes,315,No,18,4.57
1004658,Brian,Cox,2006-03-18,USA,Master,153746.94,Single with Partner,Male,2002-06-08,No,No,177077.45,No,No,Yes,446,No,9,2.63
1004659,Mathew,Rowland,1961-06-06,UK,GCSE,33318.66,Single with Partner,Male,2018-11-17,No,No,228665.85,No,No,Yes,842,Yes,16,4.59
1004660,Kayla,King,1988-01-23,Germany,Doctorate,129645.52,Married,Male,2016-07-21,No,No,83391.98,No,No,No,803,Yes,8,3.3
1004661,Lucas,King,1951-08-30,USA,Master,166711.5,Single with Partner,Male,2001-09-08,No,Yes,77620.85,No,Yes,No,354,No,7,1.21
1004662,Paul,Valentine,1959-10-16,USA,Master,198325.55,Single,Male,2012-01-05,Yes,No,116010.15,Yes,No,No,670,Yes,8,4.14
1004663,James,Ball,1985-08-01,USA,Bachelor,165756.09,Married,Female,2013-01-04,No,No,2279.02,No,No,No,730,No,2,1.1
1004664,Gregory,Cordova,1974-08-02,Germany,Bachelor,195923.32,Married,Male,2007-11-18,No,No,52147.09,No,Yes,No,406,Yes,8,1.4
1004665,Eric,Vaughn,1958-03-26,Germany,GCSE,66636.75,Single,Female,2013-10-03,No,Yes,53183.19,No,Yes,No,351,No,11,2.35
1004666,Francis,Williamson,1989-09-13,Germany,Bachelor,154867.29,Married,Male,2000-12-04,No,No,15648.07,No,Yes,Yes,684,No,2,3.52
1004667,Anthony,Hughes,1992-03-25,UK,GCSE,72000.71,Married,Male,2020-12-19,No,No,114000.62,Yes,No,Yes,459,Yes,4,2.71
1004668,Paula,Johnson,1978-03-20,Germany,Bachelor,175794.04,Single with Partner,Male,2011-03-05,Yes,No,226417.84,No,No,No,676,No,20,2.59
1004669,Gregory,Robertson,2002-11-25,USA,Master,149409.28,Married,Female,2011-04-24,No,Yes,1405.99,No,No,No,371,Yes,0,2.71
1004670,Tabitha,Rogers,1945-08-19,USA,Bachelor,189110.88,Divorced,Female,2005-04-20,No,Yes,157252.3,No,Yes,No,830,Yes,1,1.51
1004671,Gina,Bennett,2002-05-31,UK,Bachelor,122342.51,Single,Male,2005-12-01,No,Yes,219881.45,Yes,No,No,645,No,10,3.8
1004672,Jerry,Baker,2002-02-12,Germany,Master,155181.14,Single,Male,2021-07-11,No,No,27237.27,Yes,Yes,Yes,415,No,4,1.8
1004673,Robert,Harrison,1976-01-05,Germany,GCSE,73055.22,Married,Male,2017-11-25,No,No,229347.67,No,Yes,Yes,537,No,15,2.74
1004674,Ashley,Jones,2004-09-23,UK,Master,168562.58,Single,Female,2021-04-11,No,Yes,204703.0,No,No,Yes,310,Yes,19,4.88
1004675,Nicholas,Carter,1985-02-21,USA,GCSE,50502.9,Single with Partner,Female,2018-12-31,Yes,No,53957.01,No,No,Yes,708,No,2,4.71
1004676,Andrew,Dixon,1988-01-23,Germany,GCSE,65038.08,Married,Female,2008-09-21,No,No,226373.76,Yes,Yes,Yes,716,No,0,4.07
1004677,Eric,Smith,2000-06-01,UK,GCSE,70515.62,Married,Male,2004-10-23,No,No,201082.34,Yes,Yes,No,650,No,8,4.54
1004678,Elizabeth,Gonzalez,1981-11-04,Canada,Master,174952.8,Married,Male,2005-05-20,No,No,28202.72,Yes,Yes,Yes,828,No,0,3.74
1004679,Justin,Grant,1992-02-16,USA,Bachelor,181883.53,Married,Female,2016-01-11,No,Yes,207717.62,No,No,No,527,No,4,4.28
1004680,Robert,Wood,2006-02-02,USA,Master,179026.19,Married,Female,2015-08-18,No,No,135728.86,No,No,No,796,Yes,17,1.99
1004681,Jennifer,Johnson,1955-02-18,UK,Bachelor,147326.64,Single,Male,2009-06-08,No,Yes,204063.59,No,No,No,540,Yes,3,2.82
1004682,Jasmine,Williams,1987-03-20,UK,GCSE,119947.25,Single,Male,2013-02-16,Yes,No,154569.18,Yes,Yes,Yes,671,Yes,9,2.15
1004683,Robert,Wells,1986-04-08,Canada,Master,187893.22,Married,Female,2002-06-16,No,No,98207.51,No,No,No,533,No,14,1.15
1004684,Joshua,Murphy,1957-04-08,UK,GCSE,48962.24,Single,Male,2012-04-03,No,No,150444.66,Yes,Yes,No,841,No,1,1.96
1004685,William,Jenkins,2005-10-27,Germany,Master,135608.46,Single with Partner,Male,2011-08-20,No,Yes,159190.71,Yes,Yes,Yes,663,No,3,2.03
1004686,John,Stephens,1985-11-01,UK,GCSE,54146.04,Married,Male,2011-11-20,Yes,No,191645.05,No,Yes,No,448,No,7,3.74
1004687,Claudia,Thompson,1970-11-11,UK,Bachelor,156187.59,Single,Male,2013-07-01,No,Yes,207738.17,No,Yes,No,429,Yes,0,2.37
1004688,Jennifer,Lopez,1953-04-28,UK,Master,188063.95,Single,Male,2016-03-09,Yes,No,165937.38,Yes,Yes,Yes,560,Yes,8,1.86
1004689,Stacy,Pace,1984-10-23,USA,Doctorate,182268.98,Married,Female,2010-12-19,No,Yes,247416.19,Yes,No,No,472,Yes,7,1.05
1004690,William,Lopez,1965-12-30,Canada,Bachelor,188099.69,Single,Male,2003-11-01,No,Yes,194726.31,No,Yes,Yes,491,Yes,14,2.6
1004691,Christina,Morales,1977-06-19,UK,Master,141756.57,Single,Male,2023-08-09,No,No,227726.94,No,Yes,Yes,578,Yes,6,4.08
1004692,Travis,Gregory,1974-05-31,UK,GCSE,80972.28,Married,Female,2006-06-18,Yes,No,80145.79,No,No,No,761,No,13,3.51
1004693,Andrew,Jones,1955-09-22,UK,Master,142659.92,Married,Female,2014-08-03,No,No,79330.37,Yes,No,Yes,701,Yes,12,4.59
1004694,Jesse,Sawyer,1983-10-31,USA,Master,128721.85,Single with Partner,Female,2023-01-06,No,No,90838.84,No,No,Yes,758,No,19,3.3
1004695,Holly,Rogers,1972-07-29,USA,GCSE,89682.98,Single with Partner,Female,2013-06-07,No,No,110153.19,Yes,Yes,Yes,615,Yes,4,1.19
1004696,David,Tucker,2003-07-18,Germany,Bachelor,131439.8,Single,Female,2001-02-25,Yes,No,240365.47,No,Yes,Yes,570,No,6,2.74
1004697,Paula,Jones,1949-02-16,USA,GCSE,88098.99,Single,Female,2004-01-08,Yes,No,18753.39,No,No,No,384,No,4,2.68
1004698,Clinton,George,1960-12-09,USA,Bachelor,171837.14,Single with Partner,Female,2007-10-11,Yes,No,124811.52,No,No,No,752,Yes,1,4.4
1004699,Laura,Smith,1957-01-16,UK,GCSE,101783.85,Single with Partner,Female,2017-09-30,Yes,No,40625.67,Yes,No,Yes,765,Yes,9,3.63
1004700,Shane,Steele,1968-02-19,Canada,Master,131164.37,Divorced,Female,2003-09-28,No,Yes,202798.98,No,No,Yes,819,No,12,2.06
1004701,Katie,Myers,1951-01-08,UK,Doctorate,182678.41,Single,Female,2005-06-02,No,Yes,8173.61,No,No,Yes,747,Yes,20,3.81
1004702,Stephanie,Barber,1959-09-11,UK,GCSE,119930.55,Married,Female,2016-02-29,Yes,No,114004.01,No,Yes,Yes,544,Yes,2,4.33
1004703,Justin,Patterson,1959-03-05,USA,Bachelor,188083.4,Single with Partner,Female,2014-10-09,Yes,No,98927.36,No,No,No,810,Yes,20,1.23
1004704,Sarah,Evans,1993-08-02,USA,Bachelor,180144.97,Single with Partner,Female,2009-04-29,No,No,23408.38,No,Yes,No,438,Yes,13,3.89
1004705,Lisa,Carey,1981-07-22,USA,Doctorate,172973.23,Single,Male,2003-11-30,No,No,94429.05,No,No,Yes,624,No,20,4.18
1004706,Brittney,Mendoza,2005-11-25,USA,Bachelor,153742.52,Single with Partner,Female,2019-08-03,No,Yes,202334.01,Yes,No,No,808,No,15,2.45
1004707,Rachel,Wilson,1966-06-04,Germany,Bachelor,178440.01,Married,Male,2004-12-09,No,No,34713.67,Yes,No,Yes,492,Yes,7,4.81
1004708,Shawn,Marquez,1962-04-16,UK,Bachelor,177934.24,Single,Male,2016-08-09,Yes,No,245883.04,No,No,No,733,Yes,13,4.33
1004709,Gabriel,Johnson,1948-02-19,Germany,GCSE,84623.84,Married,Female,2014-07-13,No,No,14990.2,No,No,No,624,No,17,2.05
1004710,Ashlee,Clark,1945-11-13,USA,GCSE,100442.72,Single,Male,2015-01-27,Yes,No,72560.05,Yes,Yes,Yes,809,Yes,5,2.57
1004711,Jeremy,Rivers,1982-08-10,USA,Bachelor,155901.11,Single with Partner,Male,2009-12-22,No,Yes,193814.82,No,No,Yes,647,No,1,4.63
1004712,Logan,Meyers,1983-07-30,USA,GCSE,35640.26,Single with Partner,Male,2010-11-26,Yes,No,89637.31,No,No,No,450,No,11,4.33
1004713,Maria,Edwards,1993-03-22,UK,Bachelor,164725.42,Single with Partner,Male,2004-12-24,No,Yes,120296.23,No,No,No,816,No,4,4.23
1004714,Mariah,Mendez,1952-05-30,Germany,Bachelor,141203.48,Married,Male,2012-10-27,No,Yes,46989.96,Yes,No,No,642,No,1,4.89
1004715,Courtney,Wright,1988-01-01,USA,Bachelor,150754.65,Single,Female,2010-04-22,No,Yes,178987.77,Yes,No,Yes,515,No,9,1.3
1004716,Shawn,Cervantes,2001-09-03,UK,GCSE,25671.83,Married,Female,2023-01-29,No,No,45213.59,Yes,No,No,807,Yes,1,1.25
1004717,Stephen,Craig,1975-04-16,USA,Doctorate,150623.25,Married,Male,2002-12-05,No,No,212243.28,No,No,Yes,636,No,12,2.74
1004718,Olivia,Mckenzie,1995-06-21,Canada,Doctorate,184704.09,Single with Partner,Female,2007-05-29,Yes,No,135059.09,Yes,No,No,422,Yes,2,4.65
1004719,Alicia,Holland,1972-09-23,USA,GCSE,76101.35,Married,Female,2008-01-01,No,No,137219.94,Yes,Yes,No,535,No,4,3.13
1004720,Ian,Morris,2001-08-03,Canada,Bachelor,120784.04,Married,Male,2001-05-10,No,No,233404.49,No,No,No,353,Yes,20,4.73
1004721,Nicholas,Dalton,1999-10-11,UK,Master,157587.51,Married,Female,2010-12-05,No,No,193340.7,No,Yes,Yes,671,No,6,1.62
1004722,Samantha,Sharp,1977-09-17,UK,GCSE,51979.36,Single,Male,2018-06-09,Yes,No,185887.62,Yes,No,No,388,No,15,3.95
1004723,Brandy,Diaz,1981-10-12,UK,Bachelor,158204.05,Single with Partner,Female,2013-06-05,Yes,No,214566.83,Yes,No,Yes,834,No,20,2.29
1004724,Brandon,Clark,1965-08-06,USA,GCSE,62850.5,Married,Male,2008-08-01,No,No,23317.59,No,No,Yes,579,Yes,7,3.71
1004725,Richard,Rowe,1998-06-25,UK,Doctorate,194558.34,Single with Partner,Female,2006-10-14,No,Yes,181620.67,No,Yes,No,572,Yes,3,2.71
1004726,Bob,Mcbride,1972-07-12,UK,Master,123294.18,Single with Partner,Male,2019-04-07,No,Yes,58608.7,Yes,No,Yes,742,Yes,3,2.22
1004727,Andrea,Martinez,1962-01-21,Canada,Bachelor,174687.04,Single,Male,2007-04-30,No,No,70524.21,Yes,Yes,Yes,508,No,5,4.42
1004728,Donald,Allen,1998-01-08,Germany,Bachelor,188082.13,Married,Male,2003-07-22,Yes,No,4180.48,No,No,No,417,No,4,2.56
1004729,Tiffany,Castaneda,1966-09-19,Germany,Doctorate,196739.09,Single with Partner,Female,2009-06-18,Yes,No,223472.78,No,Yes,No,318,No,11,1.91
1004730,Roger,Faulkner,1950-11-05,UK,Doctorate,134210.9,Single,Male,2003-05-01,No,Yes,184882.59,Yes,No,No,624,No,5,1.6
1004731,Rebekah,Snyder,1964-12-31,UK,Doctorate,162504.38,Single with Partner,Male,2013-07-17,Yes,No,35166.07,Yes,No,No,572,Yes,1,1.71
1004732,Brian,Webster,1997-04-26,UK,GCSE,28184.6,Single,Male,2001-04-25,No,Yes,82249.63,Yes,Yes,No,652,No,0,3.09
